,docid,isValid,passage,passageid
40,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar PROTEIN1 PROTEIN ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in PROTEIN2 PROTEIN ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar PROTEIN PROTEIN ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
41,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar PROTEIN PROTEIN1 ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in PROTEIN PROTEIN ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar PROTEIN2 PROTEIN ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
42,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar PROTEIN PROTEIN1 ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in PROTEIN PROTEIN2 ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar PROTEIN PROTEIN ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
43,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar PROTEIN PROTEIN1 ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in PROTEIN PROTEIN ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar PROTEIN PROTEIN2 ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
44,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar PROTEIN1 PROTEIN2 ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in PROTEIN PROTEIN ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar PROTEIN PROTEIN ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
45,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar PROTEIN PROTEIN ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in PROTEIN PROTEIN1 ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar PROTEIN2 PROTEIN ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
46,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar PROTEIN PROTEIN ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in PROTEIN PROTEIN ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar PROTEIN1 PROTEIN2 ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
47,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar PROTEIN1 PROTEIN ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in PROTEIN PROTEIN ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar PROTEIN2 PROTEIN ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
48,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar PROTEIN PROTEIN ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in PROTEIN PROTEIN1 ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar PROTEIN PROTEIN2 ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
49,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar PROTEIN1 PROTEIN ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in PROTEIN PROTEIN2 ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar PROTEIN PROTEIN ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
50,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar PROTEIN1 PROTEIN ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in PROTEIN PROTEIN ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar PROTEIN PROTEIN2 ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
51,AIMed.d8,False,Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of PROTEIN1 PROTEIN PROTEIN and PROTEIN PROTEIN2 ,AIMed.d8.s60
52,AIMed.d8,False,Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of PROTEIN PROTEIN1 PROTEIN and PROTEIN PROTEIN2 ,AIMed.d8.s60
53,AIMed.d8,False,Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of PROTEIN PROTEIN PROTEIN1 and PROTEIN PROTEIN2 ,AIMed.d8.s60
54,AIMed.d8,False,Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of PROTEIN PROTEIN PROTEIN and PROTEIN1 PROTEIN2 ,AIMed.d8.s60
55,AIMed.d8,False,Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of PROTEIN1 PROTEIN2 PROTEIN and PROTEIN PROTEIN ,AIMed.d8.s60
56,AIMed.d8,False,Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of PROTEIN1 PROTEIN PROTEIN2 and PROTEIN PROTEIN ,AIMed.d8.s60
57,AIMed.d8,False,Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of PROTEIN1 PROTEIN PROTEIN and PROTEIN2 PROTEIN ,AIMed.d8.s60
58,AIMed.d8,False,Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of PROTEIN PROTEIN1 PROTEIN2 and PROTEIN PROTEIN ,AIMed.d8.s60
59,AIMed.d8,False,Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of PROTEIN PROTEIN1 PROTEIN and PROTEIN2 PROTEIN ,AIMed.d8.s60
60,AIMed.d8,False,Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of PROTEIN PROTEIN PROTEIN1 and PROTEIN2 PROTEIN ,AIMed.d8.s60
61,AIMed.d8,False,The PROTEIN1 PROTEIN2 PROTEIN and PROTEIN genes are among those most frequently altered in pancreatic ductal carcinoma.,AIMed.d8.s61
62,AIMed.d8,False,The PROTEIN1 PROTEIN PROTEIN and PROTEIN2 genes are among those most frequently altered in pancreatic ductal carcinoma.,AIMed.d8.s61
63,AIMed.d8,False,The PROTEIN1 PROTEIN PROTEIN2 and PROTEIN genes are among those most frequently altered in pancreatic ductal carcinoma.,AIMed.d8.s61
64,AIMed.d8,False,The PROTEIN PROTEIN1 PROTEIN and PROTEIN2 genes are among those most frequently altered in pancreatic ductal carcinoma.,AIMed.d8.s61
65,AIMed.d8,False,The PROTEIN PROTEIN1 PROTEIN2 and PROTEIN genes are among those most frequently altered in pancreatic ductal carcinoma.,AIMed.d8.s61
66,AIMed.d8,False,The PROTEIN PROTEIN PROTEIN1 and PROTEIN2 genes are among those most frequently altered in pancreatic ductal carcinoma.,AIMed.d8.s61
67,AIMed.d8,False,"These cell lines showed mutations in PROTEIN1 and PROTEIN2 at frequencies of 91% and 95%, respectively.",AIMed.d8.s63
68,AIMed.d8,False,The most typical mutational profile involved PROTEIN1 PROTEIN2 and PROTEIN concurrently aberrated in 20 cases (91%).,AIMed.d8.s66
69,AIMed.d8,False,The most typical mutational profile involved PROTEIN1 PROTEIN and PROTEIN2 concurrently aberrated in 20 cases (91%).,AIMed.d8.s66
70,AIMed.d8,False,The most typical mutational profile involved PROTEIN PROTEIN1 and PROTEIN2 concurrently aberrated in 20 cases (91%).,AIMed.d8.s66
71,AIMed.d9,False,We investigated the mechanism of calcium-stimulated PROTEIN1 release from gastrinoma cells in vitro with a particular focus on the PROTEIN2 ( PROTEIN .,AIMed.d9.s73
72,AIMed.d9,False,We investigated the mechanism of calcium-stimulated PROTEIN1 release from gastrinoma cells in vitro with a particular focus on the PROTEIN ( PROTEIN2 .,AIMed.d9.s73
73,AIMed.d9,False,We investigated the mechanism of calcium-stimulated PROTEIN release from gastrinoma cells in vitro with a particular focus on the PROTEIN1 ( PROTEIN2 .,AIMed.d9.s73
74,AIMed.d9,False,Our results demonstrated that PROTEIN1 was expressed in human gastrinoma cells and could be involved in the mechanism of calcium-evoked PROTEIN2 release.,AIMed.d9.s80
75,AIMed.d10,False, PROTEIN1 and PROTEIN2 involvement in the osteogenic properties of the HeLa cell line.,AIMed.d10.s81
76,AIMed.d10,False,We postulate that the mechanism of bone induction is based on the secretion of bone morphogenetic proteins PROTEIN1 and PROTEIN2 by the grafted HeLa cells.,AIMed.d10.s84
77,AIMed.d12,False,Soluble PROTEIN1 receptor and PROTEIN in toxic epidermal necrolysis: a comparative analysis of serum and blister fluid samples.,AIMed.d12.s96
78,AIMed.d12,False,Soluble PROTEIN1 and PROTEIN2 in toxic epidermal necrolysis: a comparative analysis of serum and blister fluid samples.,AIMed.d12.s96
79,AIMed.d12,False,Soluble PROTEIN1 receptor and PROTEIN2 in toxic epidermal necrolysis: a comparative analysis of serum and blister fluid samples.,AIMed.d12.s96
80,AIMed.d12,False,MAIN OUTCOME MEASURES: Measurement of soluble PROTEIN ( PROTEIN1 and PROTEIN2 in serum samples and fluid of recent blisters.,AIMed.d12.s102
81,AIMed.d12,False,MAIN OUTCOME MEASURES: Measurement of soluble PROTEIN1 ( PROTEIN and PROTEIN2 in serum samples and fluid of recent blisters.,AIMed.d12.s102
82,AIMed.d12,False,MAIN OUTCOME MEASURES: Measurement of soluble PROTEIN1 ( PROTEIN2 and PROTEIN in serum samples and fluid of recent blisters.,AIMed.d12.s102
83,AIMed.d12,False,"RESULTS: In the blister fluid of patients with TEN, we found significantly higher levels of PROTEIN1 than in patients with burns, whereas PROTEIN2 levels were higher in the blister fluid of burned patients.",AIMed.d12.s103
84,AIMed.d12,False,"No significant differences were found in serum samples of patients with TEN and burns, in either PROTEIN1 or PROTEIN2 ",AIMed.d12.s104
85,AIMed.d12,False,"In TEN we also found significantly higher levels of PROTEIN1 in the blister fluid compared with serum samples, pointing to a predominantly local production contrasting with the low concentration of PROTEIN2 in the blister fluid of burned patients.",AIMed.d12.s105
86,AIMed.d14,False,Concentrations of PROTEIN1 ( PROTEIN2 and PROTEIN ( PROTEIN in cerebrospinal fluid (CSF) were measured in patients with second-stage Trypanosoma brucei gambiense sleeping sickness.,AIMed.d14.s117
87,AIMed.d14,False,Concentrations of PROTEIN ( PROTEIN1 and PROTEIN ( PROTEIN2 in cerebrospinal fluid (CSF) were measured in patients with second-stage Trypanosoma brucei gambiense sleeping sickness.,AIMed.d14.s117
88,AIMed.d14,False,Concentrations of PROTEIN ( PROTEIN1 and PROTEIN2 ( PROTEIN in cerebrospinal fluid (CSF) were measured in patients with second-stage Trypanosoma brucei gambiense sleeping sickness.,AIMed.d14.s117
89,AIMed.d14,False,Concentrations of PROTEIN1 ( PROTEIN and PROTEIN ( PROTEIN2 in cerebrospinal fluid (CSF) were measured in patients with second-stage Trypanosoma brucei gambiense sleeping sickness.,AIMed.d14.s117
90,AIMed.d14,False,Concentrations of PROTEIN1 ( PROTEIN and PROTEIN2 ( PROTEIN in cerebrospinal fluid (CSF) were measured in patients with second-stage Trypanosoma brucei gambiense sleeping sickness.,AIMed.d14.s117
91,AIMed.d14,False,Concentrations of PROTEIN ( PROTEIN and PROTEIN1 ( PROTEIN2 in cerebrospinal fluid (CSF) were measured in patients with second-stage Trypanosoma brucei gambiense sleeping sickness.,AIMed.d14.s117
92,AIMed.d14,False,"Correlations between PROTEIN1 and PROTEIN2 in CSF as markers for astrogliosis and neurodegeneration, and clinical and biological data were investigated.",AIMed.d14.s118
93,AIMed.d14,False,"Abnormal levels of PROTEIN1 and PROTEIN2 were significantly associated with increasing CSF cell number and protein concentration, and with the absence of lymph nodes or the absence of trypanosomes in lymph node aspirate.",AIMed.d14.s119
