,docid,isValid,passage,passageid
22,IEPA.d8,True,"It is concluded that the primary action of PGF2 alpha in myometrial cells is to enhance Ca2+ influx, whereas oxytocin and ET-1 receptors are coupled to phospholipase C, generating IP3 and raising the intracellular concentration of free Ca2+ from intracellular as well as extracellular sources",IEPA.d8.s17
23,IEPA.d9,False,"Oxytocin induced a biphasic increase in the intracellular Ca2+ concentration of porcine myometrial cells: participation of a pertussis toxin-insensitive G-protein, inositol 1,4,5-trisphosphate-sensitive Ca2+ pool, and Ca2+ channels",IEPA.d9.s18
24,IEPA.d9,True,"Administration of OT (1 microM) for 15 sec increased inositol 1,4,5-trisphosphate (IP3) formation by 61%",IEPA.d9.s19
25,IEPA.d9,True,"Pretreatment with pertussis toxin (PTX, 1 microgram/ml) for 2 hr failed to alter the OT-induced increase in [Ca2+]i and IP3 formation",IEPA.d9.s20
26,IEPA.d9,True,U-73122 (3 microM) also abolished the OT-induced IP3 formation,IEPA.d9.s21
27,IEPA.d10,True,Amyloid beta protein disruption of cholinergic and growth factor phospholipase C signals could underlie cognitive and neurodegerative aspects of Alzheimer's disease,IEPA.d10.s22
28,IEPA.d11,True,"Amyloid beta protein (25-35) stimulation of phospholipases A, C and D activities of LA-N-2 cells",IEPA.d11.s23
29,IEPA.d11,False,"[3H]Inositol prelabeled LA-N-2 cells were exposed to varying concentrations of A beta P, from 20 to 125 micrograms/ml, and phospholipase C activation was measured",IEPA.d11.s24
30,IEPA.d11,True,"The effects of adrenergic, metabotropic amino acid and bombesin antagonists on the A beta P mediated stimulation of phospholipase C activity was investigated",IEPA.d11.s25
31,IEPA.d11,True,"Propranolol, a beta adrenergic antagonist, 7-chloro-kynurenic acid, a metabotropic amino acid antagonist, and [Tyr4-D-Phe12]bombesin, a bombesin antagonist, blunted the A beta P stimulation of phospholipase C activity in [3H]inositol prelabeled LA-N-2 cells",IEPA.d11.s26
32,IEPA.d11,True,This suggests that amyloid beta protein activation of phospholipase C may be receptor mediated,IEPA.d11.s27
33,IEPA.d11,False,The phospholipase C inhibitor U 71322 prevented the activation of phospholipase C by A beta P,IEPA.d11.s28
34,IEPA.d11,True,The phospholipase C inhibitor U 71322 prevented the activation of phospholipase C by A beta P,IEPA.d11.s28
35,IEPA.d11,False,The phospholipase C inhibitor U 71322 prevented the activation of phospholipase C by A beta P,IEPA.d11.s28
36,IEPA.d12,True,These results suggest that APP-S secretion and A beta production in NT2N neurons are regulated by the muscarinic/phospholipase C signal transduction pathway,IEPA.d12.s29
37,IEPA.d12,True,These results suggest that APP-S secretion and A beta production in NT2N neurons are regulated by the muscarinic/phospholipase C signal transduction pathway,IEPA.d12.s29
38,IEPA.d12,False,These results suggest that APP-S secretion and A beta production in NT2N neurons are regulated by the muscarinic/phospholipase C signal transduction pathway,IEPA.d12.s29
39,IEPA.d13,False,"Current interest in reducing heart disease risks by diet involves attention to total fat; saturated, monounsaturated, polyunsaturated and trans fatty acids, as well as dietary cholesterol, soluble fiber, salt, alcohol, antioxidants, dietary alterations causing homocysteinemia and other dietary constituents, such as flavonoid compounds in some soy products",IEPA.d13.s30
40,IEPA.d14,False,This indicates that the calcium response to OT application was principally associated with activation of the IP3-sensitive calcium stores,IEPA.d14.s31
41,IEPA.d15,True,The beta amyloid protein fragments had diverse effects on phosphoinositide-specific phospholipase C (PI-PLC) as assayed in rat cortical membranes,IEPA.d15.s32
42,IEPA.d16,False,"They are needed for the catabolism of cholesterol, bile acids, and steroid hormones; they hydrolyze a number of flavonoid glycosides to anticarcinogens; and they detoxify certain carcinogens",IEPA.d16.s33
43,IEPA.d17,False,"The aim of this study was to investigate the effects of hCG, hCG plus oxytocin and oxytocin on [3H] inositol phosphate (IP) formations in porcine myometrial cells obtained from ovariectomized and cyclic gilts",IEPA.d17.s34
44,IEPA.d17,True,"The aim of this study was to investigate the effects of hCG, hCG plus oxytocin and oxytocin on [3H] inositol phosphate (IP) formations in porcine myometrial cells obtained from ovariectomized and cyclic gilts",IEPA.d17.s34
45,IEPA.d17,True,"The aim of this study was to investigate the effects of hCG, hCG plus oxytocin and oxytocin on [3H] inositol phosphate (IP) formations in porcine myometrial cells obtained from ovariectomized and cyclic gilts",IEPA.d17.s34
46,IEPA.d17,True,"The highest production of total inositol phosphates (d.p.m.) was found in cells from ovariectomized gilts given in vivo estradiol benzoate and progesterone for five consecutive days and treated with 1000 mU hCG and 100 mU hCG plus 1 microM oxytocin (984 +/- 84 and 1063 +/- 131 vs 314 +/- 36, respectively)",IEPA.d17.s35
47,IEPA.d17,False,"There was also a very significant increase of IP1 after the addition of 1000 mU hCG (p < 0.001) and IP1 and IP3 when 1000 mU hCG plus oxytocin were added (p < 0.001 and p < 0.01, respectively)",IEPA.d17.s36
48,IEPA.d17,False,"There was also a very significant increase of IP1 after the addition of 1000 mU hCG (p < 0.001) and IP1 and IP3 when 1000 mU hCG plus oxytocin were added (p < 0.001 and p < 0.01, respectively)",IEPA.d17.s36
49,IEPA.d17,True,"There was also a very significant increase of IP1 after the addition of 1000 mU hCG (p < 0.001) and IP1 and IP3 when 1000 mU hCG plus oxytocin were added (p < 0.001 and p < 0.01, respectively)",IEPA.d17.s36
50,IEPA.d17,False,"There was also a very significant increase of IP1 after the addition of 1000 mU hCG (p < 0.001) and IP1 and IP3 when 1000 mU hCG plus oxytocin were added (p < 0.001 and p < 0.01, respectively)",IEPA.d17.s36
51,IEPA.d17,True,"There was also a very significant increase of IP1 after the addition of 1000 mU hCG (p < 0.001) and IP1 and IP3 when 1000 mU hCG plus oxytocin were added (p < 0.001 and p < 0.01, respectively)",IEPA.d17.s36
52,IEPA.d17,True,"There was also a very significant increase of IP1 after the addition of 1000 mU hCG (p < 0.001) and IP1 and IP3 when 1000 mU hCG plus oxytocin were added (p < 0.001 and p < 0.01, respectively)",IEPA.d17.s36
53,IEPA.d17,True,Only oxytocin alone increased the formation of IPs in cells from ovariectomized pigs treated with estradiol in vivo (p < 0.01),IEPA.d17.s37
54,IEPA.d17,True,The highest dose of hCG plus The highest dose of hCG plus oxytocin provoked accumulation of total [3H]inositol phosphate (p < 0.05) 53% over the basal level on days 21/1 of the estrous cycle,IEPA.d17.s38
55,IEPA.d17,True,The present study demonstrates that hCG and oxytocin can increase the accumulation of inositol phosphates in porcine myometrial cells,IEPA.d17.s39
56,IEPA.d18,False,"The relative risks between highest and lowest quarters of flavonoid intake adjusted for age, smoking, serum cholesterol concentration, blood pressure, and body mass index were 0.69 (95% confidence interval 0.53 to 0.90) and 0.54 (0.33 to 0.87) for total and coronary mortality, respectively",IEPA.d18.s40
57,IEPA.d19,False,"Granulosa cells were isolated from bovine preovulatory follicles and cultured for 3 days with or without OT in medium supplemented with either insulin (1 microgram/ml) + 1% fetal calf serum (FCS), which maintains basal estradiol secretion, or low doses of FSH (1 and 2 ng/ml) + 1% FCS, a culture condition that maximizes effects of FSH on estradiol secretion",IEPA.d19.s41
58,IEPA.d20,True,"We propose that OT binds to specific OT receptors (OTR) on the endometrium to stimulate phosphoinositide (PI) hydrolysis, thereby activating the inositol trisphosphate (IP3)-diacylglycerol (DAG) second-messenger system to promote pulsatile PGF2 alpha secretion",IEPA.d20.s42
59,IEPA.d20,True,Endometrial IP3 was increased within 30 seconds after OT treatment and preceded the increase in PGF2 alpha release stimulated by OT,IEPA.d20.s43
60,IEPA.d20,False,Endometrial IP3 was increased within 30 seconds after OT treatment and preceded the increase in PGF2 alpha release stimulated by OT,IEPA.d20.s43
61,IEPA.d20,False,Endometrial IP3 was increased within 30 seconds after OT treatment and preceded the increase in PGF2 alpha release stimulated by OT,IEPA.d20.s43
62,IEPA.d20,True,"These results support the hypothesis that OT stimulates phospholipase C to hydrolyze PI, yielding IP3 and DAG second-messengers which promote endometrial PGF2 alpha release during CL regression in pigs",IEPA.d20.s44
63,IEPA.d21,True,These data suggest that cAMP-dependent phosphorylation at a step involving GTP-binding protein/PLC coupling can exert a negative effect on the stimulation of IP3 formation by oxytocin and thereby affect contraction/relaxation in the myometrium,IEPA.d21.s45
64,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46
65,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46
66,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46
67,IEPA.d22,True,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46
68,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46
69,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46
70,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46
71,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46
72,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46
73,IEPA.d22,False,"Once the abnormally phosphorylated abnormal prion protein isoform agent is initiated, any stress event ensuing in adult life induces a nerve growth factor-mediated synthesis of normal cellular prion protein isoform that aggregates to abnormally phosphorylated abnormal prion protein isoform, thereby becoming 'infected'/transformed into the same; due to the vicious circle of positive feedback invoked by the blocking of a prion protein-specific kinase",IEPA.d22.s46
74,IEPA.d23,True,"The resulting abnormally phosphorylated PrPsc aggregates to freshly synthesized PrPc, transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a prion protein-specific protein kinase.",IEPA.d23.s47
75,IEPA.d23,False,"The resulting abnormally phosphorylated PrPsc aggregates to freshly synthesized PrPc, transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a prion protein-specific protein kinase.",IEPA.d23.s47
76,IEPA.d23,False,"The resulting abnormally phosphorylated PrPsc aggregates to freshly synthesized PrPc, transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a prion protein-specific protein kinase.",IEPA.d23.s47
77,IEPA.d23,False,"The resulting abnormally phosphorylated PrPsc aggregates to freshly synthesized PrPc, transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a prion protein-specific protein kinase.",IEPA.d23.s47
78,IEPA.d23,False,"The resulting abnormally phosphorylated PrPsc aggregates to freshly synthesized PrPc, transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a prion protein-specific protein kinase.",IEPA.d23.s47
79,IEPA.d23,False,"The resulting abnormally phosphorylated PrPsc aggregates to freshly synthesized PrPc, transforming it into same; due to a system of positive feedback invoked by the organophosphate-induced blockage of a prion protein-specific protein kinase.",IEPA.d23.s47
80,IEPA.d24,True,"The aim of the present study was to investigate how oxytocin given subcutaneously (SC) and intracerebroventricularly (ICV) influences the secretion of insulin, glucagon and glucose and to investigate whether the effect on these variables of suckling in lactating rats is mediated by oxytocinergic mechanisms",IEPA.d24.s48
81,IEPA.d24,True,"Subcutaneous injections of oxytocin increased insulin, glucagon and glucose levels significantly",IEPA.d24.s49
82,IEPA.d24,True,Two nanograms oxytocin given ICV had no effect on glucagon and glucose levels but caused a significant rise in insulin levels at this time point,IEPA.d24.s50
83,IEPA.d24,False,The oxytocin antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased insulin levels itself and therefore the effect on oxytocin-induced insulin secretion was difficult to evaluate,IEPA.d24.s51
84,IEPA.d24,False,The oxytocin antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased insulin levels itself and therefore the effect on oxytocin-induced insulin secretion was difficult to evaluate,IEPA.d24.s51
85,IEPA.d24,False,The oxytocin antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased insulin levels itself and therefore the effect on oxytocin-induced insulin secretion was difficult to evaluate,IEPA.d24.s51
86,IEPA.d24,False,The oxytocin antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased insulin levels itself and therefore the effect on oxytocin-induced insulin secretion was difficult to evaluate,IEPA.d24.s51
87,IEPA.d24,False,The oxytocin antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased insulin levels itself and therefore the effect on oxytocin-induced insulin secretion was difficult to evaluate,IEPA.d24.s51
88,IEPA.d24,True,The oxytocin antagonist 1-deamino-2-D-Tyr-(OEt)-4-Thr-8-Orn-oxytocin administered ICV increased insulin levels itself and therefore the effect on oxytocin-induced insulin secretion was difficult to evaluate,IEPA.d24.s51
89,IEPA.d24,True,Intracerebroventricular injections of 200 ng oxytocin caused a significant rise not only of insulin but also of glucagon and glucose levels,IEPA.d24.s52
90,IEPA.d24,True,"In contrast, nanogram amounts of oxytocin administered ICV cause a rise of insulin levels",IEPA.d24.s53
91,IEPA.d25,False,The responses of serum oxytocin (OT) and vasopressin (AVP) to the serotonergic HT1A agonist buspirone (15 mg p.o.) or the HTD1 agonist sumatriptan (6 mg injected subcutaneously) were evaluated in 7 normal men either in basal conditions or during an insulin (0.15 iu/kg as an i.v. bolus) tolerance test (ITT),IEPA.d25.s54
92,IEPA.d25,True,Stimulation of 5HT-1D receptors with sumatriptan was unable to change neither AVP nor OT response to insulin-induced hypoglycemia,IEPA.d25.s55
93,IEPA.d26,False,"The SGR and RGR also had different endocrine profiles with, for example, twice as high oxytocin (p < 0.01) and insulin levels (p < 0.01) in RGR compared to the SGR",IEPA.d26.s56
94,IEPA.d27,True,"8-OH-DPAT also increased insulin and decreased CCK and somatostatin levels, effects that were blocked by pretreatment with the oxytocin antagonist",IEPA.d27.s57
95,IEPA.d27,True,"Taken together, these data suggest that the effect of 8-OH-DPAT on plasma levels of insulin, somatostatin and CCK may be mediated by oxytocin",IEPA.d27.s58
96,IEPA.d27,True,"In previous experiments, we have shown that following i.c.v. application of oxytocin, plasma levels of insulin are increased through a cholinergic mechanism",IEPA.d27.s59
97,IEPA.d28,False,"In HVSMC both oxytocin and AVP increased inositol 1,4,5-trisphosphate (IP3) production and [Ca2+]i response, but the efficacy of the responses was greater for oxytocin than AVP",IEPA.d28.s60
98,IEPA.d28,True,"In HVSMC both oxytocin and AVP increased inositol 1,4,5-trisphosphate (IP3) production and [Ca2+]i response, but the efficacy of the responses was greater for oxytocin than AVP",IEPA.d28.s60
99,IEPA.d28,False,"In HVSMC both oxytocin and AVP increased inositol 1,4,5-trisphosphate (IP3) production and [Ca2+]i response, but the efficacy of the responses was greater for oxytocin than AVP",IEPA.d28.s60
100,IEPA.d31,True,"OT may rapidly stimulate inositol (1,4,5)-trisphosphate (IP3) and diacylglycerol (DAG) formation, consistent with the concept of rapid activation of a second-messenger system",IEPA.d31.s63
101,IEPA.d31,True,"In support of this hypothesis, endometrial IP3 levels were increased (P < 0.05) within 0.5 min after treatment with 0.1 microM OT",IEPA.d31.s64
102,IEPA.d31,True,These results indicate that OT induces endometrial IP3 production in a rapid manner indicative of a second-messenger system,IEPA.d31.s65
103,IEPA.d32,True,Gamma-aminobutyric acid mediation of the inhibitory effect of nitric oxide on the arginine vasopressin and oxytocin responses to insulin-induced hypoglycemia,IEPA.d32.s66
104,IEPA.d32,True,"Previous studies have demonstrated that the nitric oxide (NO) synthase inhibitor L-NAME exerts positive effects on the arginine vasopressin (AVP) and oxytocin (OT) responses to insulin-induced hypoglycemia, suggesting inhibitory actions of NO",IEPA.d32.s67
105,IEPA.d32,False,"AVP and OT secretory patterns during insulin (0.15 IU/kg, i.v.)-tolerance tests (ITT) were examined in seven normal male subjects with (experimental tests) and without (control test) concomitant treatment with L-NAME (40 micrograms/kg injected plus 50 micrograms/kg infused, i.v.), the GABAergic agent sodium valproate (600 mg in three divided doses orally) or the combination of L-NAME and sodium valproate",IEPA.d32.s68
106,IEPA.d32,True,Insulin-induced hypoglycemia increased by 2-fold (peak vs. baseline) plasma AVP and OT levels,IEPA.d32.s69
107,IEPA.d32,True,These data indicate a GABAergic mediation of the inhibitory modulation by NO of the AVP and OT responses to insulin-induced hypoglycemia,IEPA.d32.s70
108,IEPA.d33,True,Correlation between the stimulatory effect of oxytocin on the formation of inositol phosphates and the oxytocin receptor level in the pregnant rabbit myometrium,IEPA.d33.s71
109,IEPA.d33,False,"OBJECTIVE: In order to elucidate the roles of inositol trisphosphate (IP3) and oxytocin (OT) receptors in rabbit parturition, the concentration of IP3 induced by OT and the OT receptor levels were determined in rabbit myometria before and after parturition",IEPA.d33.s72
110,IEPA.d33,False,"OBJECTIVE: In order to elucidate the roles of inositol trisphosphate (IP3) and oxytocin (OT) receptors in rabbit parturition, the concentration of IP3 induced by OT and the OT receptor levels were determined in rabbit myometria before and after parturition",IEPA.d33.s72
111,IEPA.d33,True,"OBJECTIVE: In order to elucidate the roles of inositol trisphosphate (IP3) and oxytocin (OT) receptors in rabbit parturition, the concentration of IP3 induced by OT and the OT receptor levels were determined in rabbit myometria before and after parturition",IEPA.d33.s72
112,IEPA.d33,False,"METHODS: The effects of OT on IP3 formation and OT receptor levels were determined in the myometria of non-pregnant rabbits, Days 26, 28 and 30 of pregnancy rabbits, postpartum rabbits within 12 hours and steroid-treated ovariectomized rabbits",IEPA.d33.s73
113,IEPA.d33,True,"RESULTS: OT receptors were not detectable in the myometria of non-pregnant rabbits, and OT had no effect on the formation of inositol phosphates (IPs)",IEPA.d33.s74
114,IEPA.d33,True,"On Day 28 of pregnancy, OT receptors became detectable, and then OT could induce the formation of IPs",IEPA.d33.s75
115,IEPA.d33,True,"Thereafter, the stimulatory effects of OT on IPs formation and the OT receptor levels dramatically increased toward the end of pregnancy and reduced rapidly after parturition",IEPA.d33.s76
116,IEPA.d33,True,"When the ovariectomized pregnant rabbits were treated with estrogen, OT receptors in the myometrium were induced, and OT acquired the ability to stimulate IP3 formation",IEPA.d33.s77
117,IEPA.d33,True,"In addition, an OT receptor antagonist inhibited the stimulatory effects of OT on IP3 formation",IEPA.d33.s78
118,IEPA.d33,True,"CONCLUSIONS: These results suggest that the formation of IPs by OT, the OT receptor levels in the myometrium, and the production of PGF2 in the decidua might play crucial roles in parturition",IEPA.d33.s79
119,IEPA.d34,False,Immunohistochemical localization of leptin and uncoupling protein in white and brown adipose tissue,IEPA.d34.s80
120,IEPA.d34,False,"To establish the cell type expressing leptin, we also assessed the size and organization of lipid droplets, the ultrastructural features of mitochondria, and the presence or absence of uncoupling protein, a brown fat-specific marker",IEPA.d34.s81
121,IEPA.d34,False,"In brown adipose tissue of lean animals, multilocular uncoupling protein (UCP)-positive brown adipocytes had typical brown mitochondria and were leptin-negative, both in fed and fasted conditions",IEPA.d34.s82
122,IEPA.d34,False,"At the periphery of the interscapular brown adipose tissue depot, unilocular, UCP-negative adipocytes (mean diameter: 41.55 microns) with white-type mitochondria were observed, and these cells were leptin-positive",IEPA.d34.s83
123,IEPA.d34,False,"In obese (db/db) animals, brown fat was composed mainly of small unilocular, UCP-positive adipocytes (mean diameter: 40.08 microns), which were also leptin-positive",IEPA.d34.s84
124,IEPA.d34,False,"In summary, classical brown adipocytes differ from white adipocytes, not only by their morphology and UCP expression, but also by their apparent lack of detectable leptin expression",IEPA.d34.s85
125,IEPA.d36,False,Wortmannin converts insulin but not oxytocin from an antilipolytic to a lipolytic agent in the presence of forskolin,IEPA.d36.s87
126,IEPA.d36,False,"The present studies compared the effects of insulin in rat adipocytes with the effects of oxytocin and peroxovanadate, which mimic some effects of insulin",IEPA.d36.s88
127,IEPA.d36,False,"The present studies compared the effects of insulin in rat adipocytes with the effects of oxytocin and peroxovanadate, which mimic some effects of insulin",IEPA.d36.s88
