,docid,isValid,passage,passageid
10,AIMed.d1,False,"This study describes the distributions of bone morphogenetic protein (BMP)-2 as well as mRNAs for BMP receptor type IB (BMPRIB). collagen types II (Col II) and III (Col III) in a growing ""cartilage cap"" of osteochondroma.",AIMed.d1.s12
11,AIMed.d1,False,"This study describes the distributions of bone morphogenetic protein (BMP)-2 as well as mRNAs for BMP receptor type IB (BMPRIB). collagen types II (Col II) and III (Col III) in a growing ""cartilage cap"" of osteochondroma.",AIMed.d1.s12
12,AIMed.d1,False,"This study describes the distributions of bone morphogenetic protein (BMP)-2 as well as mRNAs for BMP receptor type IB (BMPRIB). collagen types II (Col II) and III (Col III) in a growing ""cartilage cap"" of osteochondroma.",AIMed.d1.s12
13,AIMed.d1,False,"This study describes the distributions of bone morphogenetic protein (BMP)-2 as well as mRNAs for BMP receptor type IB (BMPRIB). collagen types II (Col II) and III (Col III) in a growing ""cartilage cap"" of osteochondroma.",AIMed.d1.s12
14,AIMed.d1,False,"This study describes the distributions of bone morphogenetic protein (BMP)-2 as well as mRNAs for BMP receptor type IB (BMPRIB). collagen types II (Col II) and III (Col III) in a growing ""cartilage cap"" of osteochondroma.",AIMed.d1.s12
15,AIMed.d1,False,"This study describes the distributions of bone morphogenetic protein (BMP)-2 as well as mRNAs for BMP receptor type IB (BMPRIB). collagen types II (Col II) and III (Col III) in a growing ""cartilage cap"" of osteochondroma.",AIMed.d1.s12
16,AIMed.d1,False,"This study describes the distributions of bone morphogenetic protein (BMP)-2 as well as mRNAs for BMP receptor type IB (BMPRIB). collagen types II (Col II) and III (Col III) in a growing ""cartilage cap"" of osteochondroma.",AIMed.d1.s12
17,AIMed.d1,False,"This study describes the distributions of bone morphogenetic protein (BMP)-2 as well as mRNAs for BMP receptor type IB (BMPRIB). collagen types II (Col II) and III (Col III) in a growing ""cartilage cap"" of osteochondroma.",AIMed.d1.s12
18,AIMed.d1,False,"BMP-2 was detected in mesenchymal cells in the outer fibrous layer and chondrocytes in the inner cartilaginous matrix, positive for Col III and Col II, respectively.",AIMed.d1.s14
19,AIMed.d1,False,"BMP-2 was detected in mesenchymal cells in the outer fibrous layer and chondrocytes in the inner cartilaginous matrix, positive for Col III and Col II, respectively.",AIMed.d1.s14
20,AIMed.d1,False,"BMP-2 was detected in mesenchymal cells in the outer fibrous layer and chondrocytes in the inner cartilaginous matrix, positive for Col III and Col II, respectively.",AIMed.d1.s14
21,AIMed.d1,False,This is the first study to provide observational evidence of the involvement of BMP-2 signaling in the pathogenesis of cartilage cap of osteochondroma. and suggests the role of BMP-2 in the growth of cartilage cap in osteochondroma.,AIMed.d1.s16
22,AIMed.d2,False,The molar ratio of serum retinol-binding protein (RBP) to transthyretin (TTR) is not useful to assess vitamin A status during infection in hospitalised children.,AIMed.d2.s17
23,AIMed.d2,False,The molar ratio of serum retinol-binding protein (RBP) to transthyretin (TTR) is not useful to assess vitamin A status during infection in hospitalised children.,AIMed.d2.s17
24,AIMed.d2,False,The molar ratio of serum retinol-binding protein (RBP) to transthyretin (TTR) is not useful to assess vitamin A status during infection in hospitalised children.,AIMed.d2.s17
25,AIMed.d2,False,The molar ratio of serum retinol-binding protein (RBP) to transthyretin (TTR) is not useful to assess vitamin A status during infection in hospitalised children.,AIMed.d2.s17
26,AIMed.d2,False,The molar ratio of serum retinol-binding protein (RBP) to transthyretin (TTR) is not useful to assess vitamin A status during infection in hospitalised children.,AIMed.d2.s17
27,AIMed.d2,False,The molar ratio of serum retinol-binding protein (RBP) to transthyretin (TTR) is not useful to assess vitamin A status during infection in hospitalised children.,AIMed.d2.s17
28,AIMed.d2,False,OBJECTIVE: To assess the usefulness of the molar ratio of serum retinol-binding protein (RBP) to transthyretin (TTR) to determine vitamin A (VA) status during infection.,AIMed.d2.s18
29,AIMed.d2,False,OBJECTIVE: To assess the usefulness of the molar ratio of serum retinol-binding protein (RBP) to transthyretin (TTR) to determine vitamin A (VA) status during infection.,AIMed.d2.s18
30,AIMed.d2,False,OBJECTIVE: To assess the usefulness of the molar ratio of serum retinol-binding protein (RBP) to transthyretin (TTR) to determine vitamin A (VA) status during infection.,AIMed.d2.s18
31,AIMed.d2,False,OBJECTIVE: To assess the usefulness of the molar ratio of serum retinol-binding protein (RBP) to transthyretin (TTR) to determine vitamin A (VA) status during infection.,AIMed.d2.s18
32,AIMed.d2,False,OBJECTIVE: To assess the usefulness of the molar ratio of serum retinol-binding protein (RBP) to transthyretin (TTR) to determine vitamin A (VA) status during infection.,AIMed.d2.s18
33,AIMed.d2,False,OBJECTIVE: To assess the usefulness of the molar ratio of serum retinol-binding protein (RBP) to transthyretin (TTR) to determine vitamin A (VA) status during infection.,AIMed.d2.s18
34,AIMed.d2,False,"DESIGN: We took advantage of previously collected data during a randomised double-blind, placebo-controlled clinical trial to conduct a secondary analysis of the RBP/TTR ratio and its relationship to infection and VA status.",AIMed.d2.s19
35,AIMed.d2,False,MAIN OUTCOME MEASURES: RBP/TTR molar ratio after 7 days hospitalisation.,AIMed.d2.s23
36,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
37,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
38,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
39,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
40,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
41,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
42,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
43,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
44,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
45,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
46,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
47,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
48,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
49,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
50,AIMed.d2,False,"RESULTS: After 7 days hospitalisation, molar RBP:TTR ratio (mean+/-s.d.) of infected children (C-reactive proteins>10 mg/l) was 0.67+/-0.31 in the high-dose group (n=81), 0.74+/-0.44 in the low dose group (n=71) and 0.73+/-0.39 in the placebo group (n=81). These values did not differ significantly (one-way ANOVA P=0.472). In patients with baseline serum retinol concentrations<0.70 micromol/l, changes in RBP:TTR ratio between admission and day 7 were not statistically different in the three groups (one-way ANOVA P=0.548). CONCLUSIONS: In this population of malnourished hospitalised children, molar RBP:TTR ratio does not appear to be useful to assess VA status during infection. SPONSORSHIP: Our research was partially supported by a grant from the Fonds de la Recherche Scientifique et Medicale (contract 3.4505.94) and the David and Alice Van Buuren Foundation.",AIMed.d2.s24
51,AIMed.d8,False,"Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of K-ras, p53, p16 and DPC4/Smad4.",AIMed.d8.s60
52,AIMed.d8,False,"Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of K-ras, p53, p16 and DPC4/Smad4.",AIMed.d8.s60
53,AIMed.d8,False,"Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of K-ras, p53, p16 and DPC4/Smad4.",AIMed.d8.s60
54,AIMed.d8,False,"Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of K-ras, p53, p16 and DPC4/Smad4.",AIMed.d8.s60
55,AIMed.d8,False,"Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of K-ras, p53, p16 and DPC4/Smad4.",AIMed.d8.s60
56,AIMed.d8,False,"Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of K-ras, p53, p16 and DPC4/Smad4.",AIMed.d8.s60
57,AIMed.d8,False,"Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of K-ras, p53, p16 and DPC4/Smad4.",AIMed.d8.s60
58,AIMed.d8,False,"Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of K-ras, p53, p16 and DPC4/Smad4.",AIMed.d8.s60
59,AIMed.d8,False,"Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of K-ras, p53, p16 and DPC4/Smad4.",AIMed.d8.s60
60,AIMed.d8,False,"Genetic profile of 22 pancreatic carcinoma cell lines. Analysis of K-ras, p53, p16 and DPC4/Smad4.",AIMed.d8.s60
61,AIMed.d8,False,"The K-ras, p53, p16 and DPC4 genes are among those most frequently altered in pancreatic ductal carcinoma.",AIMed.d8.s61
62,AIMed.d8,False,"The K-ras, p53, p16 and DPC4 genes are among those most frequently altered in pancreatic ductal carcinoma.",AIMed.d8.s61
63,AIMed.d8,False,"The K-ras, p53, p16 and DPC4 genes are among those most frequently altered in pancreatic ductal carcinoma.",AIMed.d8.s61
64,AIMed.d8,False,"The K-ras, p53, p16 and DPC4 genes are among those most frequently altered in pancreatic ductal carcinoma.",AIMed.d8.s61
65,AIMed.d8,False,"The K-ras, p53, p16 and DPC4 genes are among those most frequently altered in pancreatic ductal carcinoma.",AIMed.d8.s61
66,AIMed.d8,False,"The K-ras, p53, p16 and DPC4 genes are among those most frequently altered in pancreatic ductal carcinoma.",AIMed.d8.s61
67,AIMed.d8,False,"These cell lines showed mutations in K-ras and p53 at frequencies of 91% and 95%, respectively.",AIMed.d8.s63
68,AIMed.d8,False,"The most typical mutational profile involved K-ras, p53, and p16INK4a, concurrently aberrated in 20 cases (91%).",AIMed.d8.s66
69,AIMed.d8,False,"The most typical mutational profile involved K-ras, p53, and p16INK4a, concurrently aberrated in 20 cases (91%).",AIMed.d8.s66
70,AIMed.d8,False,"The most typical mutational profile involved K-ras, p53, and p16INK4a, concurrently aberrated in 20 cases (91%).",AIMed.d8.s66
71,AIMed.d9,False,We investigated the mechanism of calcium-stimulated gastrin release from gastrinoma cells in vitro with a particular focus on the calcium-sensing receptor (CaR).,AIMed.d9.s73
72,AIMed.d9,False,We investigated the mechanism of calcium-stimulated gastrin release from gastrinoma cells in vitro with a particular focus on the calcium-sensing receptor (CaR).,AIMed.d9.s73
73,AIMed.d9,False,We investigated the mechanism of calcium-stimulated gastrin release from gastrinoma cells in vitro with a particular focus on the calcium-sensing receptor (CaR).,AIMed.d9.s73
74,AIMed.d9,False,Our results demonstrated that CaR was expressed in human gastrinoma cells and could be involved in the mechanism of calcium-evoked gastrin release.,AIMed.d9.s80
75,AIMed.d10,False,BMP-4 and BMP-6 involvement in the osteogenic properties of the HeLa cell line.,AIMed.d10.s81
76,AIMed.d10,False,We postulate that the mechanism of bone induction is based on the secretion of bone morphogenetic proteins BMP-4 and BMP-6 by the grafted HeLa cells.,AIMed.d10.s84
77,AIMed.d12,False,Soluble interleukin 2 receptor and interleukin 1alpha in toxic epidermal necrolysis: a comparative analysis of serum and blister fluid samples.,AIMed.d12.s96
78,AIMed.d12,False,Soluble interleukin 2 receptor and interleukin 1alpha in toxic epidermal necrolysis: a comparative analysis of serum and blister fluid samples.,AIMed.d12.s96
79,AIMed.d12,False,Soluble interleukin 2 receptor and interleukin 1alpha in toxic epidermal necrolysis: a comparative analysis of serum and blister fluid samples.,AIMed.d12.s96
80,AIMed.d12,False,MAIN OUTCOME MEASURES: Measurement of soluble interleukin (IL) 2 receptor (sIL-2R) and IL-1alpha in serum samples and fluid of recent blisters.,AIMed.d12.s102
81,AIMed.d12,False,MAIN OUTCOME MEASURES: Measurement of soluble interleukin (IL) 2 receptor (sIL-2R) and IL-1alpha in serum samples and fluid of recent blisters.,AIMed.d12.s102
82,AIMed.d12,False,MAIN OUTCOME MEASURES: Measurement of soluble interleukin (IL) 2 receptor (sIL-2R) and IL-1alpha in serum samples and fluid of recent blisters.,AIMed.d12.s102
83,AIMed.d12,False,"RESULTS: In the blister fluid of patients with TEN, we found significantly higher levels of sIL-2R than in patients with burns, whereas IL-1alpha levels were higher in the blister fluid of burned patients.",AIMed.d12.s103
84,AIMed.d12,False,"No significant differences were found in serum samples of patients with TEN and burns, in either sIL-2R or IL-1alpha.",AIMed.d12.s104
85,AIMed.d12,False,"In TEN we also found significantly higher levels of sIL-2R in the blister fluid compared with serum samples, pointing to a predominantly local production contrasting with the low concentration of sIL-2R in the blister fluid of burned patients.",AIMed.d12.s105
86,AIMed.d14,False,Concentrations of glial fibrillary acidic protein (GFAp) and light subunit neurofilament protein (NFL) in cerebrospinal fluid (CSF) were measured in patients with second-stage Trypanosoma brucei gambiense sleeping sickness.,AIMed.d14.s117
87,AIMed.d14,False,Concentrations of glial fibrillary acidic protein (GFAp) and light subunit neurofilament protein (NFL) in cerebrospinal fluid (CSF) were measured in patients with second-stage Trypanosoma brucei gambiense sleeping sickness.,AIMed.d14.s117
88,AIMed.d14,False,Concentrations of glial fibrillary acidic protein (GFAp) and light subunit neurofilament protein (NFL) in cerebrospinal fluid (CSF) were measured in patients with second-stage Trypanosoma brucei gambiense sleeping sickness.,AIMed.d14.s117
89,AIMed.d14,False,Concentrations of glial fibrillary acidic protein (GFAp) and light subunit neurofilament protein (NFL) in cerebrospinal fluid (CSF) were measured in patients with second-stage Trypanosoma brucei gambiense sleeping sickness.,AIMed.d14.s117
90,AIMed.d14,False,Concentrations of glial fibrillary acidic protein (GFAp) and light subunit neurofilament protein (NFL) in cerebrospinal fluid (CSF) were measured in patients with second-stage Trypanosoma brucei gambiense sleeping sickness.,AIMed.d14.s117
91,AIMed.d14,False,Concentrations of glial fibrillary acidic protein (GFAp) and light subunit neurofilament protein (NFL) in cerebrospinal fluid (CSF) were measured in patients with second-stage Trypanosoma brucei gambiense sleeping sickness.,AIMed.d14.s117
92,AIMed.d14,False,"Correlations between GFAp and NFL in CSF as markers for astrogliosis and neurodegeneration, and clinical and biological data were investigated.",AIMed.d14.s118
93,AIMed.d14,False,"Abnormal levels of GFAp and NFL were significantly associated with increasing CSF cell number and protein concentration, and with the absence of lymph nodes or the absence of trypanosomes in lymph node aspirate.",AIMed.d14.s119
94,AIMed.d15,False,"We investigated whether the chronic inflammation and pain experienced by patients may be caused by an imbalance of proinflammatory versus anti-inflammatory cytokines within the prostate, namely interleukin (IL)-8, interferon-gamma and IL-2 versus IL-10.",AIMed.d15.s126
95,AIMed.d15,False,"We investigated whether the chronic inflammation and pain experienced by patients may be caused by an imbalance of proinflammatory versus anti-inflammatory cytokines within the prostate, namely interleukin (IL)-8, interferon-gamma and IL-2 versus IL-10.",AIMed.d15.s126
96,AIMed.d15,False,"We investigated whether the chronic inflammation and pain experienced by patients may be caused by an imbalance of proinflammatory versus anti-inflammatory cytokines within the prostate, namely interleukin (IL)-8, interferon-gamma and IL-2 versus IL-10.",AIMed.d15.s126
97,AIMed.d15,False,"We investigated whether the chronic inflammation and pain experienced by patients may be caused by an imbalance of proinflammatory versus anti-inflammatory cytokines within the prostate, namely interleukin (IL)-8, interferon-gamma and IL-2 versus IL-10.",AIMed.d15.s126
98,AIMed.d15,False,"We investigated whether the chronic inflammation and pain experienced by patients may be caused by an imbalance of proinflammatory versus anti-inflammatory cytokines within the prostate, namely interleukin (IL)-8, interferon-gamma and IL-2 versus IL-10.",AIMed.d15.s126
99,AIMed.d15,False,"We investigated whether the chronic inflammation and pain experienced by patients may be caused by an imbalance of proinflammatory versus anti-inflammatory cytokines within the prostate, namely interleukin (IL)-8, interferon-gamma and IL-2 versus IL-10.",AIMed.d15.s126
