,docid,isValid,passage,passageid
58,BioInfer.d7,False,"Acanthamoeba profilin has similar but weaker effects on muscle actin, requiring 5 to 10 times more profilin than with amoeba actin.",BioInfer.d7.s0
59,BioInfer.d7,False,"Acanthamoeba profilin has similar but weaker effects on muscle actin, requiring 5 to 10 times more profilin than with amoeba actin.",BioInfer.d7.s0
60,BioInfer.d7,False,"Acanthamoeba profilin has similar but weaker effects on muscle actin, requiring 5 to 10 times more profilin than with amoeba actin.",BioInfer.d7.s0
61,BioInfer.d7,False,"Acanthamoeba profilin has similar but weaker effects on muscle actin, requiring 5 to 10 times more profilin than with amoeba actin.",BioInfer.d7.s0
62,BioInfer.d7,False,"Acanthamoeba profilin has similar but weaker effects on muscle actin, requiring 5 to 10 times more profilin than with amoeba actin.",BioInfer.d7.s0
63,BioInfer.d7,True,"Acanthamoeba profilin has similar but weaker effects on muscle actin, requiring 5 to 10 times more profilin than with amoeba actin.",BioInfer.d7.s0
64,BioInfer.d7,True,Acanthamoeba profilin strongly inhibits in a concentration-dependent fashion the rate and extent of Acanthamoeba actin polymerization in 50 mM KCl.,BioInfer.d7.s1
65,BioInfer.d7,True,"Addition of profilin to polymerized actin causes it to depolymerize until a new steady-state, dependent on profilin concentration, is achieved.",BioInfer.d7.s2
66,BioInfer.d7,False,"Addition of profilin to polymerized actin causes it to depolymerize until a new steady-state, dependent on profilin concentration, is achieved.",BioInfer.d7.s2
67,BioInfer.d7,False,"Addition of profilin to polymerized actin causes it to depolymerize until a new steady-state, dependent on profilin concentration, is achieved.",BioInfer.d7.s2
68,BioInfer.d7,False,Mechanism of action of Acanthamoeba profilin: demonstration of actin species specificity and regulation by micromolar concentrations of MgCl2.,BioInfer.d7.s3
69,BioInfer.d7,True,"MgCl2 strongly inhibits these effects of profilin, most likely by binding to the high-affinity divalent cation site on the actin.",BioInfer.d7.s4
70,BioInfer.d8,False,"Accordingly, beta-catenin is also found in these structures, again in the absence of alpha-catenin.",BioInfer.d8.s0
71,BioInfer.d8,True,"In addition to its presence in cell-cell adhesion sites, we have found beta-catenin, but not alpha-catenin, in the Z-discs of heart and skeletal striated muscles.",BioInfer.d8.s1
72,BioInfer.d9,True,"A chimera consisting of the alpha-catenin-binding region of beta-catenin linked to the amino terminus of alpha-catenin 57-264 behaves as a monomer in solution, as expected, since beta-catenin binding disrupts the alpha-catenin dimer.",BioInfer.d9.s0
73,BioInfer.d9,False,"A chimera consisting of the alpha-catenin-binding region of beta-catenin linked to the amino terminus of alpha-catenin 57-264 behaves as a monomer in solution, as expected, since beta-catenin binding disrupts the alpha-catenin dimer.",BioInfer.d9.s0
74,BioInfer.d9,False,"A chimera consisting of the alpha-catenin-binding region of beta-catenin linked to the amino terminus of alpha-catenin 57-264 behaves as a monomer in solution, as expected, since beta-catenin binding disrupts the alpha-catenin dimer.",BioInfer.d9.s0
75,BioInfer.d9,False,"A chimera consisting of the alpha-catenin-binding region of beta-catenin linked to the amino terminus of alpha-catenin 57-264 behaves as a monomer in solution, as expected, since beta-catenin binding disrupts the alpha-catenin dimer.",BioInfer.d9.s0
76,BioInfer.d9,False,"A chimera consisting of the alpha-catenin-binding region of beta-catenin linked to the amino terminus of alpha-catenin 57-264 behaves as a monomer in solution, as expected, since beta-catenin binding disrupts the alpha-catenin dimer.",BioInfer.d9.s0
77,BioInfer.d9,False,"A chimera consisting of the alpha-catenin-binding region of beta-catenin linked to the amino terminus of alpha-catenin 57-264 behaves as a monomer in solution, as expected, since beta-catenin binding disrupts the alpha-catenin dimer.",BioInfer.d9.s0
78,BioInfer.d9,False,"A chimera consisting of the alpha-catenin-binding region of beta-catenin linked to the amino terminus of alpha-catenin 57-264 behaves as a monomer in solution, as expected, since beta-catenin binding disrupts the alpha-catenin dimer.",BioInfer.d9.s0
79,BioInfer.d9,True,"A chimera consisting of the alpha-catenin-binding region of beta-catenin linked to the amino terminus of alpha-catenin 57-264 behaves as a monomer in solution, as expected, since beta-catenin binding disrupts the alpha-catenin dimer.",BioInfer.d9.s0
80,BioInfer.d9,True,"A chimera consisting of the alpha-catenin-binding region of beta-catenin linked to the amino terminus of alpha-catenin 57-264 behaves as a monomer in solution, as expected, since beta-catenin binding disrupts the alpha-catenin dimer.",BioInfer.d9.s0
81,BioInfer.d9,False,"A chimera consisting of the alpha-catenin-binding region of beta-catenin linked to the amino terminus of alpha-catenin 57-264 behaves as a monomer in solution, as expected, since beta-catenin binding disrupts the alpha-catenin dimer.",BioInfer.d9.s0
82,BioInfer.d10,False,Acidic domain of the phosphoprotein (P) of vesicular stomatitis virus differentially interacts with homologous and heterologous nucleocapsid protein (N).,BioInfer.d10.s0
83,BioInfer.d10,True,Acidic domain of the phosphoprotein (P) of vesicular stomatitis virus differentially interacts with homologous and heterologous nucleocapsid protein (N).,BioInfer.d10.s0
84,BioInfer.d10,True,Acidic domain of the phosphoprotein (P) of vesicular stomatitis virus differentially interacts with homologous and heterologous nucleocapsid protein (N).,BioInfer.d10.s0
85,BioInfer.d10,True,Acidic domain of the phosphoprotein (P) of vesicular stomatitis virus differentially interacts with homologous and heterologous nucleocapsid protein (N).,BioInfer.d10.s0
86,BioInfer.d10,True,Acidic domain of the phosphoprotein (P) of vesicular stomatitis virus differentially interacts with homologous and heterologous nucleocapsid protein (N).,BioInfer.d10.s0
87,BioInfer.d10,False,Acidic domain of the phosphoprotein (P) of vesicular stomatitis virus differentially interacts with homologous and heterologous nucleocapsid protein (N).,BioInfer.d10.s0
88,BioInfer.d11,False,"A common feature of these talin-positive domains is the deep membrane infoldings, where bundles of actin filaments are inserted into the membrane.",BioInfer.d11.s0
89,BioInfer.d12,False,A core activity associated with the N terminus of the yeast RAD52 protein is revealed by RAD51 overexpression suppression of C-terminal rad52 truncation alleles.,BioInfer.d12.s0
90,BioInfer.d12,True,A core activity associated with the N terminus of the yeast RAD52 protein is revealed by RAD51 overexpression suppression of C-terminal rad52 truncation alleles.,BioInfer.d12.s0
91,BioInfer.d12,False,A core activity associated with the N terminus of the yeast RAD52 protein is revealed by RAD51 overexpression suppression of C-terminal rad52 truncation alleles.,BioInfer.d12.s0
92,BioInfer.d14,False,"Actin-binding proteins such as profilin and gelsolin bind to phosphatidylinositol (PI) 4,5-bisphosphate (PI 4,5-P2) and regulate the concentration of monomeric actin.",BioInfer.d14.s0
93,BioInfer.d14,False,"Actin-binding proteins such as profilin and gelsolin bind to phosphatidylinositol (PI) 4,5-bisphosphate (PI 4,5-P2) and regulate the concentration of monomeric actin.",BioInfer.d14.s0
94,BioInfer.d14,True,"Actin-binding proteins such as profilin and gelsolin bind to phosphatidylinositol (PI) 4,5-bisphosphate (PI 4,5-P2) and regulate the concentration of monomeric actin.",BioInfer.d14.s0
95,BioInfer.d14,False,"Actin-binding proteins such as profilin and gelsolin bind to phosphatidylinositol (PI) 4,5-bisphosphate (PI 4,5-P2) and regulate the concentration of monomeric actin.",BioInfer.d14.s0
96,BioInfer.d14,True,"Actin-binding proteins such as profilin and gelsolin bind to phosphatidylinositol (PI) 4,5-bisphosphate (PI 4,5-P2) and regulate the concentration of monomeric actin.",BioInfer.d14.s0
97,BioInfer.d14,True,"Actin-binding proteins such as profilin and gelsolin bind to phosphatidylinositol (PI) 4,5-bisphosphate (PI 4,5-P2) and regulate the concentration of monomeric actin.",BioInfer.d14.s0
98,BioInfer.d14,False,"These studies suggest that profilin and gelsolin may control the generation of 3-OH phosphorylated phosphoinositides, which in turn may regulate the actin polymerization.",BioInfer.d14.s1
99,BioInfer.d14,False,"These studies suggest that profilin and gelsolin may control the generation of 3-OH phosphorylated phosphoinositides, which in turn may regulate the actin polymerization.",BioInfer.d14.s1
100,BioInfer.d14,False,"These studies suggest that profilin and gelsolin may control the generation of 3-OH phosphorylated phosphoinositides, which in turn may regulate the actin polymerization.",BioInfer.d14.s1
101,BioInfer.d14,False,This effect is specific to profilin and gelsolin because other cytoskeletal proteins such as tau or actin do not affect PI 3-kinase activity.,BioInfer.d14.s2
102,BioInfer.d14,False,This effect is specific to profilin and gelsolin because other cytoskeletal proteins such as tau or actin do not affect PI 3-kinase activity.,BioInfer.d14.s2
103,BioInfer.d14,False,This effect is specific to profilin and gelsolin because other cytoskeletal proteins such as tau or actin do not affect PI 3-kinase activity.,BioInfer.d14.s2
104,BioInfer.d14,False,This effect is specific to profilin and gelsolin because other cytoskeletal proteins such as tau or actin do not affect PI 3-kinase activity.,BioInfer.d14.s2
105,BioInfer.d14,True,This effect is specific to profilin and gelsolin because other cytoskeletal proteins such as tau or actin do not affect PI 3-kinase activity.,BioInfer.d14.s2
106,BioInfer.d14,False,This effect is specific to profilin and gelsolin because other cytoskeletal proteins such as tau or actin do not affect PI 3-kinase activity.,BioInfer.d14.s2
107,BioInfer.d14,False,This effect is specific to profilin and gelsolin because other cytoskeletal proteins such as tau or actin do not affect PI 3-kinase activity.,BioInfer.d14.s2
108,BioInfer.d14,False,This effect is specific to profilin and gelsolin because other cytoskeletal proteins such as tau or actin do not affect PI 3-kinase activity.,BioInfer.d14.s2
109,BioInfer.d14,True,This effect is specific to profilin and gelsolin because other cytoskeletal proteins such as tau or actin do not affect PI 3-kinase activity.,BioInfer.d14.s2
110,BioInfer.d14,False,This effect is specific to profilin and gelsolin because other cytoskeletal proteins such as tau or actin do not affect PI 3-kinase activity.,BioInfer.d14.s2
111,BioInfer.d16,True,Actin-depolymerizing factor (ADF) and cofilin define a family of actin-binding proteins essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
112,BioInfer.d16,False,Actin-depolymerizing factor (ADF) and cofilin define a family of actin-binding proteins essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
113,BioInfer.d16,False,Actin-depolymerizing factor (ADF) and cofilin define a family of actin-binding proteins essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
114,BioInfer.d16,False,Actin-depolymerizing factor (ADF) and cofilin define a family of actin-binding proteins essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
115,BioInfer.d16,True,Actin-depolymerizing factor (ADF) and cofilin define a family of actin-binding proteins essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
116,BioInfer.d16,True,Actin-depolymerizing factor (ADF) and cofilin define a family of actin-binding proteins essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
117,BioInfer.d16,True,Actin-depolymerizing factor (ADF) and cofilin define a family of actin-binding proteins essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
118,BioInfer.d16,False,Actin-depolymerizing factor (ADF) and cofilin define a family of actin-binding proteins essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
119,BioInfer.d16,False,Actin-depolymerizing factor (ADF) and cofilin define a family of actin-binding proteins essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
120,BioInfer.d16,False,Actin-depolymerizing factor (ADF) and cofilin define a family of actin-binding proteins essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
121,BioInfer.d17,False,"Actin expression was reduced by 25-50%, relative to that of myosin heavy chain, in smooth muscle of KO mice, without any change in the relative distribution of the actin isoforms.",BioInfer.d17.s0
122,BioInfer.d17,False,"Actin expression was reduced by 25-50%, relative to that of myosin heavy chain, in smooth muscle of KO mice, without any change in the relative distribution of the actin isoforms.",BioInfer.d17.s0
123,BioInfer.d17,False,"Actin expression was reduced by 25-50%, relative to that of myosin heavy chain, in smooth muscle of KO mice, without any change in the relative distribution of the actin isoforms.",BioInfer.d17.s0
124,BioInfer.d18,False,"Actin isoforms from different species were also compared, and the effect of profilin on the thermal stability of actin was studied.",BioInfer.d18.s0
125,BioInfer.d18,False,"Actin isoforms from different species were also compared, and the effect of profilin on the thermal stability of actin was studied.",BioInfer.d18.s0
126,BioInfer.d18,True,"Actin isoforms from different species were also compared, and the effect of profilin on the thermal stability of actin was studied.",BioInfer.d18.s0
127,BioInfer.d20,True,"Active, Ser133-phosphorylated CREB effects transcription of CRE-dependent genes via interaction with the 265-kDa co-activator protein CREB-binding-protein, CBP, which bridges the CRE/CREB complex to components of the basal transcriptional apparatus.",BioInfer.d20.s0
128,BioInfer.d20,False,"Active, Ser133-phosphorylated CREB effects transcription of CRE-dependent genes via interaction with the 265-kDa co-activator protein CREB-binding-protein, CBP, which bridges the CRE/CREB complex to components of the basal transcriptional apparatus.",BioInfer.d20.s0
129,BioInfer.d20,True,"Active, Ser133-phosphorylated CREB effects transcription of CRE-dependent genes via interaction with the 265-kDa co-activator protein CREB-binding-protein, CBP, which bridges the CRE/CREB complex to components of the basal transcriptional apparatus.",BioInfer.d20.s0
130,BioInfer.d20,True,"Active, Ser133-phosphorylated CREB effects transcription of CRE-dependent genes via interaction with the 265-kDa co-activator protein CREB-binding-protein, CBP, which bridges the CRE/CREB complex to components of the basal transcriptional apparatus.",BioInfer.d20.s0
131,BioInfer.d20,False,"Active, Ser133-phosphorylated CREB effects transcription of CRE-dependent genes via interaction with the 265-kDa co-activator protein CREB-binding-protein, CBP, which bridges the CRE/CREB complex to components of the basal transcriptional apparatus.",BioInfer.d20.s0
132,BioInfer.d20,True,"Active, Ser133-phosphorylated CREB effects transcription of CRE-dependent genes via interaction with the 265-kDa co-activator protein CREB-binding-protein, CBP, which bridges the CRE/CREB complex to components of the basal transcriptional apparatus.",BioInfer.d20.s0
133,BioInfer.d21,False,Actophorin and profilin have opposite effects on the rate of exchange of nucleotide bound to actin monomers.,BioInfer.d21.s0
134,BioInfer.d21,False,Actophorin and profilin have opposite effects on the rate of exchange of nucleotide bound to actin monomers.,BioInfer.d21.s0
135,BioInfer.d21,False,Actophorin and profilin have opposite effects on the rate of exchange of nucleotide bound to actin monomers.,BioInfer.d21.s0
136,BioInfer.d24,False,"Addition of EGTA (3 mM) to the extracellular media completely inhibited the cleavage of actin-binding protein, talin, and pp60src in response to A23187 (1 microM).",BioInfer.d24.s0
137,BioInfer.d24,False,"Addition of EGTA (3 mM) to the extracellular media completely inhibited the cleavage of actin-binding protein, talin, and pp60src in response to A23187 (1 microM).",BioInfer.d24.s0
138,BioInfer.d24,False,"Addition of EGTA (3 mM) to the extracellular media completely inhibited the cleavage of actin-binding protein, talin, and pp60src in response to A23187 (1 microM).",BioInfer.d24.s0
139,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
140,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
141,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
142,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
143,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
144,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
145,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
146,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
147,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
148,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
149,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
150,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
151,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
152,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
