,docid,isValid,passage,passageid
14,HPRD50.d2,False,"Previously, we showed that the CG beta or FSH beta subunit genes can be genetically fused to the alpha gene to produce biologically active single chains, CG beta alpha and F beta alpha, respectively",HPRD50.d2.s3
15,HPRD50.d2,False,"Previously, we showed that the CG beta or FSH beta subunit genes can be genetically fused to the alpha gene to produce biologically active single chains, CG beta alpha and F beta alpha, respectively",HPRD50.d2.s3
16,HPRD50.d2,False,"Previously, we showed that the CG beta or FSH beta subunit genes can be genetically fused to the alpha gene to produce biologically active single chains, CG beta alpha and F beta alpha, respectively",HPRD50.d2.s3
17,HPRD50.d3,True,"Interleukin-6 activates phosphatidylinositol-3 kinase, which inhibits apoptosis in human prostate cancer cell lines",HPRD50.d3.s0
18,HPRD50.d3,False,RESULTS: Tyrosine phosphorylation of p85 is upregulated by IL-6 in both LNCaP and PC-3,HPRD50.d3.s1
19,HPRD50.d3,True,"IL-6 promotes coprecipitation of p85 with gp130, the signal-transducing component of the IL-6 receptor",HPRD50.d3.s2
20,HPRD50.d3,False,"IL-6 promotes coprecipitation of p85 with gp130, the signal-transducing component of the IL-6 receptor",HPRD50.d3.s2
21,HPRD50.d3,False,"IL-6 promotes coprecipitation of p85 with gp130, the signal-transducing component of the IL-6 receptor",HPRD50.d3.s2
22,HPRD50.d4,False,"In solution, FGFR4ed formed complexes with acidic FGF (FGF-1) and basic FGF (FGF-2), both in the presence and absence of heparin",HPRD50.d4.s0
23,HPRD50.d4,False,Immobilized FGFR4 also bound FGF-8 besides FGF-1 and FGF-2,HPRD50.d4.s1
24,HPRD50.d4,True,Immobilized FGFR4 also bound FGF-8 besides FGF-1 and FGF-2,HPRD50.d4.s1
25,HPRD50.d4,False,Immobilized FGFR4 also bound FGF-8 besides FGF-1 and FGF-2,HPRD50.d4.s1
26,HPRD50.d4,True,Immobilized FGFR4 also bound FGF-8 besides FGF-1 and FGF-2,HPRD50.d4.s1
27,HPRD50.d4,False,Immobilized FGFR4 also bound FGF-8 besides FGF-1 and FGF-2,HPRD50.d4.s1
28,HPRD50.d4,True,Immobilized FGFR4 also bound FGF-8 besides FGF-1 and FGF-2,HPRD50.d4.s1
29,HPRD50.d5,True,Cytohesin-1 regulates beta-2 integrin-mediated adhesion through both ARF-GEF function and interaction with LFA-1,HPRD50.d5.s0
30,HPRD50.d5,True,"Here we provide evidence of how cytohesin-1, an integrin-binding protein and guanine-nucleotide exchange factor (GEF) for ARF GTPases, regulates cell adhesion",HPRD50.d5.s1
31,HPRD50.d5,True,"Mutational analyses of the beta-2 cytoplasmic domain revealed that the adhesive function of LFA-1 depends on its interaction with cytohesin-1, unless the integrin is activated by exogenous divalent cations",HPRD50.d5.s2
32,HPRD50.d5,True,"Secondly, cytohesin-1 induces expression of an extracellular activation epitope of LFA-1, and the exchange factor function is not essential for this activity",HPRD50.d5.s3
33,HPRD50.d5,True,"In contrast, LFA-1-mediated cell adhesion and spreading on intercellular cell adhesion molecule 1 is strongly inhibited by a cytohesin-1 mutant, which fails to catalyze ARF GDP-GTP exchange in vitro",HPRD50.d5.s4
34,HPRD50.d5,True,"Thus, cytohesin-1 is involved in the activation of LFA-1, most probably through direct interaction with the integrin, and induces cell spreading by its ARF-GEF activity",HPRD50.d5.s5
35,HPRD50.d7,True,Suppression of rat thromboxane synthase gene transcription by peroxisome proliferator-activated receptor gamma in macrophages via an interaction with NRF2,HPRD50.d7.s0
36,HPRD50.d7,False,"Deletion analysis showed that the element responsible for the PPARgamma effect is located in a region containing the nuclear factor E2 (NF-E2)/AP-1 site (-98/-88), which was indicated to be the major promoter of the TXS gene",HPRD50.d7.s1
37,HPRD50.d7,False,"By electrophoretic mobility shift assay using the NF-E2/AP-1 site and nuclear extracts from macrophages, we observed a specific protein-DNA complex formation, which was inhibited by a specific antibody against the transcription factor NRF2 (NF-E2-related factor 2)",HPRD50.d7.s2
38,HPRD50.d7,False,"By electrophoretic mobility shift assay using the NF-E2/AP-1 site and nuclear extracts from macrophages, we observed a specific protein-DNA complex formation, which was inhibited by a specific antibody against the transcription factor NRF2 (NF-E2-related factor 2)",HPRD50.d7.s2
39,HPRD50.d7,False,"By electrophoretic mobility shift assay using the NF-E2/AP-1 site and nuclear extracts from macrophages, we observed a specific protein-DNA complex formation, which was inhibited by a specific antibody against the transcription factor NRF2 (NF-E2-related factor 2)",HPRD50.d7.s2
40,HPRD50.d7,False,"By electrophoretic mobility shift assay using the NF-E2/AP-1 site and nuclear extracts from macrophages, we observed a specific protein-DNA complex formation, which was inhibited by a specific antibody against the transcription factor NRF2 (NF-E2-related factor 2)",HPRD50.d7.s2
41,HPRD50.d7,False,"By electrophoretic mobility shift assay using the NF-E2/AP-1 site and nuclear extracts from macrophages, we observed a specific protein-DNA complex formation, which was inhibited by a specific antibody against the transcription factor NRF2 (NF-E2-related factor 2)",HPRD50.d7.s2
42,HPRD50.d7,False,"By electrophoretic mobility shift assay using the NF-E2/AP-1 site and nuclear extracts from macrophages, we observed a specific protein-DNA complex formation, which was inhibited by a specific antibody against the transcription factor NRF2 (NF-E2-related factor 2)",HPRD50.d7.s2
43,HPRD50.d7,False,"Finally, a direct interaction between PPARgamma and NRF2 was confirmed by glutathione S-transferase pull-down assay",HPRD50.d7.s3
44,HPRD50.d8,False,"By constructing deletion mutants, we identified that amino acid residues 229-309 of Akt were involved in the binding to Hsp90 and amino acid residues 327-340 of Hsp90beta were involved in the binding to Akt",HPRD50.d8.s0
45,HPRD50.d9,False,"Here, we cloned and characterized a mouse orthologue of human KIAA1427 protein as an atypical Syt (named Syt XIII)",HPRD50.d9.s0
46,HPRD50.d9,False,"Here, we cloned and characterized a mouse orthologue of human KIAA1427 protein as an atypical Syt (named Syt XIII)",HPRD50.d9.s0
47,HPRD50.d9,False,"Here, we cloned and characterized a mouse orthologue of human KIAA1427 protein as an atypical Syt (named Syt XIII)",HPRD50.d9.s0
48,HPRD50.d9,False,"Subcellular fractionation and antibody-uptake experiments indicate that Syt XIII is indeed a type-I membrane protein, but, unlike other Syt isoforms, lacks an N-terminal extracellular domain",HPRD50.d9.s1
49,HPRD50.d11,True,Direct interaction between the cytoplasmic tail of ADAM 12 and the Src homology 3 domain of p85alpha activates phosphatidylinositol 3-kinase in C2C12 cells,HPRD50.d11.s0
50,HPRD50.d11,True,Direct interaction between the cytoplasmic tail of ADAM 12 and the Src homology 3 domain of p85alpha activates phosphatidylinositol 3-kinase in C2C12 cells,HPRD50.d11.s0
51,HPRD50.d11,True,Direct interaction between the cytoplasmic tail of ADAM 12 and the Src homology 3 domain of p85alpha activates phosphatidylinositol 3-kinase in C2C12 cells,HPRD50.d11.s0
52,HPRD50.d11,True,"This suggests that transmembrane ADAM 12, by providing docking sites for the Src homology 3 domain of p85alpha, activates PI 3-kinase by mediating its recruitment to the membrane",HPRD50.d11.s1
53,HPRD50.d12,True,AP180 binds to the C-terminal SH2 domain of phospholipase C-gamma1 and inhibits its enzymatic activity,HPRD50.d12.s0
54,HPRD50.d12,False,"In this report, we demonstrate the stable association of PLCgamma1 with AP180 in a clathrin-coated vesicle complex, which not only binds to the carboxyl-terminal SH2 domain of PLCgamma1, but also inhibits its enzymatic activity in a dose-dependent manner",HPRD50.d12.s1
55,HPRD50.d12,True,"In this report, we demonstrate the stable association of PLCgamma1 with AP180 in a clathrin-coated vesicle complex, which not only binds to the carboxyl-terminal SH2 domain of PLCgamma1, but also inhibits its enzymatic activity in a dose-dependent manner",HPRD50.d12.s1
56,HPRD50.d12,True,"In this report, we demonstrate the stable association of PLCgamma1 with AP180 in a clathrin-coated vesicle complex, which not only binds to the carboxyl-terminal SH2 domain of PLCgamma1, but also inhibits its enzymatic activity in a dose-dependent manner",HPRD50.d12.s1
57,HPRD50.d13,True,Here we demonstrate colocalization and direct interaction between CLIP-170 and LIS1,HPRD50.d13.s0
58,HPRD50.d13,False,"Overexpression of CLIP-170 results in a zinc finger-dependent localization of a phospho-LIS1 isoform and dynactin to MT bundles, raising the possibility that CLIP-170 and LIS1 regulate dynein/dynactin binding to MTs",HPRD50.d13.s1
59,HPRD50.d13,False,"Overexpression of CLIP-170 results in a zinc finger-dependent localization of a phospho-LIS1 isoform and dynactin to MT bundles, raising the possibility that CLIP-170 and LIS1 regulate dynein/dynactin binding to MTs",HPRD50.d13.s1
60,HPRD50.d13,True,"Overexpression of CLIP-170 results in a zinc finger-dependent localization of a phospho-LIS1 isoform and dynactin to MT bundles, raising the possibility that CLIP-170 and LIS1 regulate dynein/dynactin binding to MTs",HPRD50.d13.s1
61,HPRD50.d13,False,"Overexpression of CLIP-170 results in a zinc finger-dependent localization of a phospho-LIS1 isoform and dynactin to MT bundles, raising the possibility that CLIP-170 and LIS1 regulate dynein/dynactin binding to MTs",HPRD50.d13.s1
62,HPRD50.d13,False,"Overexpression of CLIP-170 results in a zinc finger-dependent localization of a phospho-LIS1 isoform and dynactin to MT bundles, raising the possibility that CLIP-170 and LIS1 regulate dynein/dynactin binding to MTs",HPRD50.d13.s1
63,HPRD50.d13,False,"Overexpression of CLIP-170 results in a zinc finger-dependent localization of a phospho-LIS1 isoform and dynactin to MT bundles, raising the possibility that CLIP-170 and LIS1 regulate dynein/dynactin binding to MTs",HPRD50.d13.s1
64,HPRD50.d13,True,"This work suggests that LIS1 is a regulated adapter between CLIP-170 and cytoplasmic dynein at sites involved in cargo-MT loading, and/or in the control of MT dynamics",HPRD50.d13.s2
65,HPRD50.d14,False,Megalin and cubilin: multifunctional endocytic receptors,HPRD50.d14.s0
66,HPRD50.d14,True,Megalin and cubilin are two structurally different endocytic receptors that interact to serve such functions,HPRD50.d14.s1
67,HPRD50.d16,True,GADD45b and GADD45g are cdc2/cyclinB1 kinase inhibitors with a role in S and G2/M cell cycle checkpoints induced by genotoxic stress,HPRD50.d16.s0
68,HPRD50.d16,False,GADD45b and GADD45g are cdc2/cyclinB1 kinase inhibitors with a role in S and G2/M cell cycle checkpoints induced by genotoxic stress,HPRD50.d16.s0
69,HPRD50.d16,True,GADD45b and GADD45g are cdc2/cyclinB1 kinase inhibitors with a role in S and G2/M cell cycle checkpoints induced by genotoxic stress,HPRD50.d16.s0
70,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
71,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
72,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
73,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
74,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
75,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
76,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
77,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
78,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
79,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
80,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
81,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
82,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
83,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
84,HPRD50.d16,False,"Gadd45a (Gadd45), Gadd45b (MyD118), and Gadd45g (CR6) constitute a family of evolutionarily conserved, small, acidic, nuclear proteins, which have been implicated in terminal differentiation, growth suppression, and apoptosis",HPRD50.d16.s1
85,HPRD50.d16,True,Recent evidence has implicated Gadd45a in inhibition of cdc2/cyclinB1 kinase and in G2/M cell cycle arrest,HPRD50.d16.s2
86,HPRD50.d16,True,"Yet, whether Gadd45b and/or Gadd45g function as inhibitors of cdc2/cyclinB1 kinase and/or play a role in G2/M cell cycle arrest has not been fully established",HPRD50.d16.s3
87,HPRD50.d16,True,"Yet, whether Gadd45b and/or Gadd45g function as inhibitors of cdc2/cyclinB1 kinase and/or play a role in G2/M cell cycle arrest has not been fully established",HPRD50.d16.s3
88,HPRD50.d16,False,"Yet, whether Gadd45b and/or Gadd45g function as inhibitors of cdc2/cyclinB1 kinase and/or play a role in G2/M cell cycle arrest has not been fully established",HPRD50.d16.s3
89,HPRD50.d16,False,"In this work, we show that Gadd45b and Gadd45g specifically interact with the Cdk1/CyclinB1 complex, but not with other Cdk/Cyclin complexes, in vitro and in vivo",HPRD50.d16.s4
90,HPRD50.d16,True,"In this work, we show that Gadd45b and Gadd45g specifically interact with the Cdk1/CyclinB1 complex, but not with other Cdk/Cyclin complexes, in vitro and in vivo",HPRD50.d16.s4
91,HPRD50.d16,True,"In this work, we show that Gadd45b and Gadd45g specifically interact with the Cdk1/CyclinB1 complex, but not with other Cdk/Cyclin complexes, in vitro and in vivo",HPRD50.d16.s4
92,HPRD50.d16,True,"Data also has been obtained that Gadd45b and Gadd45g, as well as GADD45a, interact with both Cdk1 and cyclinB1, resulting in inhibition of the kinase activity of the Cdk1/cyclinB1 complex",HPRD50.d16.s5
93,HPRD50.d16,True,"Data also has been obtained that Gadd45b and Gadd45g, as well as GADD45a, interact with both Cdk1 and cyclinB1, resulting in inhibition of the kinase activity of the Cdk1/cyclinB1 complex",HPRD50.d16.s5
94,HPRD50.d16,True,"Data also has been obtained that Gadd45b and Gadd45g, as well as GADD45a, interact with both Cdk1 and cyclinB1, resulting in inhibition of the kinase activity of the Cdk1/cyclinB1 complex",HPRD50.d16.s5
95,HPRD50.d16,False,"Data also has been obtained that Gadd45b and Gadd45g, as well as GADD45a, interact with both Cdk1 and cyclinB1, resulting in inhibition of the kinase activity of the Cdk1/cyclinB1 complex",HPRD50.d16.s5
96,HPRD50.d16,False,"Data also has been obtained that Gadd45b and Gadd45g, as well as GADD45a, interact with both Cdk1 and cyclinB1, resulting in inhibition of the kinase activity of the Cdk1/cyclinB1 complex",HPRD50.d16.s5
97,HPRD50.d16,False,"Data also has been obtained that Gadd45b and Gadd45g, as well as GADD45a, interact with both Cdk1 and cyclinB1, resulting in inhibition of the kinase activity of the Cdk1/cyclinB1 complex",HPRD50.d16.s5
98,HPRD50.d16,True,"Data also has been obtained that Gadd45b and Gadd45g, as well as GADD45a, interact with both Cdk1 and cyclinB1, resulting in inhibition of the kinase activity of the Cdk1/cyclinB1 complex",HPRD50.d16.s5
99,HPRD50.d16,False,"Data also has been obtained that Gadd45b and Gadd45g, as well as GADD45a, interact with both Cdk1 and cyclinB1, resulting in inhibition of the kinase activity of the Cdk1/cyclinB1 complex",HPRD50.d16.s5
100,HPRD50.d16,True,"Data also has been obtained that Gadd45b and Gadd45g, as well as GADD45a, interact with both Cdk1 and cyclinB1, resulting in inhibition of the kinase activity of the Cdk1/cyclinB1 complex",HPRD50.d16.s5
101,HPRD50.d16,True,"Data also has been obtained that Gadd45b and Gadd45g, as well as GADD45a, interact with both Cdk1 and cyclinB1, resulting in inhibition of the kinase activity of the Cdk1/cyclinB1 complex",HPRD50.d16.s5
102,HPRD50.d16,False,"Inhibition of Cdk1/cyclinB1 kinase activity by Gadd45b and Gadd45a was found to involve disruption of the complex, whereas Gadd45g did not disrupt the complex",HPRD50.d16.s6
103,HPRD50.d16,False,"Inhibition of Cdk1/cyclinB1 kinase activity by Gadd45b and Gadd45a was found to involve disruption of the complex, whereas Gadd45g did not disrupt the complex",HPRD50.d16.s6
104,HPRD50.d16,True,"Inhibition of Cdk1/cyclinB1 kinase activity by Gadd45b and Gadd45a was found to involve disruption of the complex, whereas Gadd45g did not disrupt the complex",HPRD50.d16.s6
105,HPRD50.d16,False,"Inhibition of Cdk1/cyclinB1 kinase activity by Gadd45b and Gadd45a was found to involve disruption of the complex, whereas Gadd45g did not disrupt the complex",HPRD50.d16.s6
106,HPRD50.d16,False,"Inhibition of Cdk1/cyclinB1 kinase activity by Gadd45b and Gadd45a was found to involve disruption of the complex, whereas Gadd45g did not disrupt the complex",HPRD50.d16.s6
107,HPRD50.d16,True,"Inhibition of Cdk1/cyclinB1 kinase activity by Gadd45b and Gadd45a was found to involve disruption of the complex, whereas Gadd45g did not disrupt the complex",HPRD50.d16.s6
108,HPRD50.d18,False,The transmembrane receptor protein tyrosine phosphatase DEP1 interacts with p120(ctn),HPRD50.d18.s0
109,HPRD50.d18,True,The transmembrane receptor protein tyrosine phosphatase DEP1 interacts with p120(ctn),HPRD50.d18.s0
110,HPRD50.d18,True,The transmembrane receptor protein tyrosine phosphatase DEP1 interacts with p120(ctn),HPRD50.d18.s0
111,HPRD50.d18,False,"The receptor-like protein tyrosine phosphatase DEP1, also known as CD148, is expressed predominantly in epithelial cells, in a variety of tumor cell lines, and in lymphocytes",HPRD50.d18.s1
112,HPRD50.d18,False,"The receptor-like protein tyrosine phosphatase DEP1, also known as CD148, is expressed predominantly in epithelial cells, in a variety of tumor cell lines, and in lymphocytes",HPRD50.d18.s1
113,HPRD50.d18,False,"The receptor-like protein tyrosine phosphatase DEP1, also known as CD148, is expressed predominantly in epithelial cells, in a variety of tumor cell lines, and in lymphocytes",HPRD50.d18.s1
114,HPRD50.d18,True,DEP1 also interacted with other members of the catenin gene family including beta-catenin and gamma-catenin,HPRD50.d18.s2
115,HPRD50.d18,False,"The interaction with p120(ctn) is likely to be direct, as the interaction occurs in K562 cells lacking functional adherens junctions and E-cadherin expression",HPRD50.d18.s3
116,HPRD50.d18,False,"Catalytic domains of the tyrosine phosphatases PTP-PEST, CD45, and PTPbeta did not interact with proteins of the catenin family to detectable levels, suggesting that the interaction of DEP1 with these proteins is specific",HPRD50.d18.s4
117,HPRD50.d18,False,"Catalytic domains of the tyrosine phosphatases PTP-PEST, CD45, and PTPbeta did not interact with proteins of the catenin family to detectable levels, suggesting that the interaction of DEP1 with these proteins is specific",HPRD50.d18.s4
118,HPRD50.d18,False,"Catalytic domains of the tyrosine phosphatases PTP-PEST, CD45, and PTPbeta did not interact with proteins of the catenin family to detectable levels, suggesting that the interaction of DEP1 with these proteins is specific",HPRD50.d18.s4
119,HPRD50.d19,False,p300/cAMP-response-element-binding-protein ('CREB')-binding protein (CBP) modulates co-operation between myocyte enhancer factor 2A (MEF2A) and thyroid hormone receptor-retinoid X receptor,HPRD50.d19.s0
120,HPRD50.d19,True,p300/cAMP-response-element-binding-protein ('CREB')-binding protein (CBP) modulates co-operation between myocyte enhancer factor 2A (MEF2A) and thyroid hormone receptor-retinoid X receptor,HPRD50.d19.s0
121,HPRD50.d19,False,p300/cAMP-response-element-binding-protein ('CREB')-binding protein (CBP) modulates co-operation between myocyte enhancer factor 2A (MEF2A) and thyroid hormone receptor-retinoid X receptor,HPRD50.d19.s0
122,HPRD50.d19,True,p300/cAMP-response-element-binding-protein ('CREB')-binding protein (CBP) modulates co-operation between myocyte enhancer factor 2A (MEF2A) and thyroid hormone receptor-retinoid X receptor,HPRD50.d19.s0
123,HPRD50.d19,False,p300/cAMP-response-element-binding-protein ('CREB')-binding protein (CBP) modulates co-operation between myocyte enhancer factor 2A (MEF2A) and thyroid hormone receptor-retinoid X receptor,HPRD50.d19.s0
124,HPRD50.d19,True,p300/cAMP-response-element-binding-protein ('CREB')-binding protein (CBP) modulates co-operation between myocyte enhancer factor 2A (MEF2A) and thyroid hormone receptor-retinoid X receptor,HPRD50.d19.s0
125,HPRD50.d19,False,p300/cAMP-response-element-binding-protein ('CREB')-binding protein (CBP) interacting with transcription factors is able to increase their activity on target gene promoters,HPRD50.d19.s1
126,HPRD50.d19,False,p300/cAMP-response-element-binding-protein ('CREB')-binding protein (CBP) interacting with transcription factors is able to increase their activity on target gene promoters,HPRD50.d19.s1
127,HPRD50.d19,False,p300/cAMP-response-element-binding-protein ('CREB')-binding protein (CBP) interacting with transcription factors is able to increase their activity on target gene promoters,HPRD50.d19.s1
128,HPRD50.d19,True,"Our findings showed that the same C-terminal portion of p300 binds the N-terminal domains of both TR and MEF2A, and our in vivo studies demonstrated that TR, MEF2A and p300 form a ternary complex",HPRD50.d19.s2
129,HPRD50.d19,False,"Our findings showed that the same C-terminal portion of p300 binds the N-terminal domains of both TR and MEF2A, and our in vivo studies demonstrated that TR, MEF2A and p300 form a ternary complex",HPRD50.d19.s2
130,HPRD50.d19,False,"Our findings showed that the same C-terminal portion of p300 binds the N-terminal domains of both TR and MEF2A, and our in vivo studies demonstrated that TR, MEF2A and p300 form a ternary complex",HPRD50.d19.s2
131,HPRD50.d19,False,"Our findings showed that the same C-terminal portion of p300 binds the N-terminal domains of both TR and MEF2A, and our in vivo studies demonstrated that TR, MEF2A and p300 form a ternary complex",HPRD50.d19.s2
132,HPRD50.d19,False,"Our findings showed that the same C-terminal portion of p300 binds the N-terminal domains of both TR and MEF2A, and our in vivo studies demonstrated that TR, MEF2A and p300 form a ternary complex",HPRD50.d19.s2
133,HPRD50.d19,True,"Our findings showed that the same C-terminal portion of p300 binds the N-terminal domains of both TR and MEF2A, and our in vivo studies demonstrated that TR, MEF2A and p300 form a ternary complex",HPRD50.d19.s2
134,HPRD50.d20,True,"The human Imp3 and Imp4 proteins form a ternary complex with hMpp10, which only interacts with the U3 snoRNA in 60-80S ribonucleoprotein complexes",HPRD50.d20.s0
135,HPRD50.d20,True,"The human Imp3 and Imp4 proteins form a ternary complex with hMpp10, which only interacts with the U3 snoRNA in 60-80S ribonucleoprotein complexes",HPRD50.d20.s0
136,HPRD50.d20,True,"The human Imp3 and Imp4 proteins form a ternary complex with hMpp10, which only interacts with the U3 snoRNA in 60-80S ribonucleoprotein complexes",HPRD50.d20.s0
137,HPRD50.d20,False,We have cloned cDNAs encoding the human and mouse homologs of the yeast U3 snoRNP-associated proteins Imp3 and Imp4,HPRD50.d20.s1
138,HPRD50.d20,False,"The results of complementation experiments show that, in contrast to mouse Imp4, mouse Imp3 can partially alleviate the growth defect of the corresponding yeast null strain, indicating that the role of Imp3 in pre-rRNA processing is evolutionarily conserved",HPRD50.d20.s2
139,HPRD50.d20,False,"The results of complementation experiments show that, in contrast to mouse Imp4, mouse Imp3 can partially alleviate the growth defect of the corresponding yeast null strain, indicating that the role of Imp3 in pre-rRNA processing is evolutionarily conserved",HPRD50.d20.s2
140,HPRD50.d20,False,"The results of complementation experiments show that, in contrast to mouse Imp4, mouse Imp3 can partially alleviate the growth defect of the corresponding yeast null strain, indicating that the role of Imp3 in pre-rRNA processing is evolutionarily conserved",HPRD50.d20.s2
141,HPRD50.d20,False,"The results of density gradient centrifugation experiments show that, in contrast to hU3-55K, the human Imp3 and Imp4 proteins predominantly interact with the U3 snoRNA in 60-80S ribonucleoprotein complexes",HPRD50.d20.s3
142,HPRD50.d20,True,"The results of density gradient centrifugation experiments show that, in contrast to hU3-55K, the human Imp3 and Imp4 proteins predominantly interact with the U3 snoRNA in 60-80S ribonucleoprotein complexes",HPRD50.d20.s3
143,HPRD50.d20,True,"The results of density gradient centrifugation experiments show that, in contrast to hU3-55K, the human Imp3 and Imp4 proteins predominantly interact with the U3 snoRNA in 60-80S ribonucleoprotein complexes",HPRD50.d20.s3
144,HPRD50.d21,True,"In the present study, we observed evidence of cross-talk between the cannabinoid receptor CB1 and the orexin 1 receptor (OX1R) using a heterologous system",HPRD50.d21.s0
